age,gender,no_of_siblings,mother_occupation,mother_monthly_income,father_occupation,father_monthly_income,average_grade_g12,average_grade_first_year,grades_understanding_self,grades_purposive_communication,grades_art_appreciation,grades_sts,grades_environmental_science,grades_intermediate_programming,grades_discrete_mathematics,grades_contemporary_world_with_peace_education,grades_mathematics_in_the_modern_world,grades_introduction_computing,grades_fundamentals_of_programming,study_hours,study_strategies,regular_study_schedule,attendance_rate,class_participation,time_management_rating,study_deadlines_frequency,motivation_level,engagement_level,stress_frequency,coping_effectiveness,graduate_on_time
20,M,1,HR,18000,Tricycle Driver,7000,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Less than 5 hours,Rarely,Yes,More than 90%,Extremely actively,Very Good,Always,Moderately motivated,Moderately engaged,Always,Extremely effective,0
21,M,5,Waitress,9000,Househusband,0,92,91.0,95.5,93.7,95.5,92.8,85.0,81.5,82.9,95.0,92.8,89.8,96.4,Less than 5 hours,Never,Yes,More than 90%,Not at all,Good,Rarely,Not motivated,Very engaged,Often,Moderately effective,1
19,F,0,Housewife,0,PUV Driver,13000,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-15 hours,Always,No,More than 90%,Slightly,Excellent,Sometimes,Very motivated,Extremely engaged,Always,Very effective,0
18,M,1,Government Official,12000,Factory Driver,14000,91,90.6,92.5,96.8,92.5,96.2,93.2,84.8,82.3,90.0,91.1,90.5,86.3,11-15 hours,Rarely,No,More than 90%,Very actively,Fair,Always,Extremely motivated,Slightly engaged,Rarely,Moderately effective,1
20,F,2,Tailor,10000,Factory Worker,11000,93,90.8,93.5,98.0,93.5,92.3,87.7,82.6,83.5,92.5,93.2,92.5,90.0,Less than 5 hours,Sometimes,Yes,71-90%,Moderately,Very Good,Often,Slightly motivated,Not engaged,Sometimes,Extremely effective,1
19,F,4,Street Vendor,11500,Sales Associate,15000,94,91.1,97.5,87.5,97.5,86.9,98.7,78.8,80.8,96.5,94.1,89.7,94.4,5-10 hours,Often,No,More than 90%,Extremely actively,Good,Rarely,Moderately motivated,Moderately engaged,Often,Not effective,1
22,F,0,Housewife,0,Customer Service Representative,22000,95,89.9,95.0,85.9,95.0,93.5,88.6,83.5,79.8,94.0,90.7,91.1,91.5,Less than 5 hours,Never,No,More than 90%,Moderately,Excellent,Sometimes,Not motivated,Very engaged,Always,Slightly effective,1
18,F,1,Sales Assistant,13500,Plumber,16000,96,90.9,95.5,97.7,95.5,91.0,94.3,78.9,80.5,95.0,92.8,86.5,91.7,Less than 5 hours,Often,No,More than 90%,Not at all,Poor,Always,Very motivated,Slightly engaged,Sometimes,Slightly effective,1
20,F,3,Teacher,18000,Warehouse Staff,12000,97,88.4,93.5,88.8,93.5,85.2,96.4,82.7,75.2,90.5,86.1,91.2,89.6,5-10 hours,Sometimes,Yes,More than 90%,Slightly,Fair,Often,Extremely motivated,Extremely engaged,Rarely,Moderately effective,0
21,F,1,Housewife,20000,Call Center Agent,21000,89,90.6,96.5,88.3,96.5,94.0,92.2,81.9,80.2,90.5,91.2,92.2,92.6,11-15 hours,Always,Yes,More than 90%,Very actively,Good,Always,Slightly motivated,Very engaged,Often,Very effective,1
19,M,0,Yaya,8000,Maintenance Worker,13000,90,90.6,90.5,98.7,90.5,97.1,95.0,85.0,75.8,89.5,94.4,88.3,91.4,5-10 hours,Rarely,No,More than 90%,Extremely actively,Very Good,Sometimes,Moderately motivated,Not engaged,Always,Not effective,1
18,M,1,Housewife,0,Delivery Rider,11000,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Less than 5 hours,Never,No,More than 90%,Not at all,Excellent,Always,Very motivated,Moderately engaged,Often,Extremely effective,0
20,M,2,Cashier,8000,Janitor,8000,96,90.9,98.0,93.0,98.0,85.3,95.1,76.2,79.5,98.0,93.1,92.8,90.7,5-10 hours,Rarely,Yes,71-90%,Slightly,Poor,Often,Not motivated,Extremely engaged,Rarely,Very effective,1
19,F,4,Delivery Rider,12500,Office Staff,15000,95,89.7,93.5,92.0,93.5,89.4,86.5,84.4,78.8,94.5,93.3,87.1,93.5,Less than 5 hours,Always,Yes,More than 90%,Moderately,Good,Rarely,Extremely motivated,Slightly engaged,Sometimes,Moderately effective,1
21,F,0,Housewife,0,Waiter,11000,93,94.0,97.5,90.0,97.5,96.7,96.3,90.5,84.3,95.0,96.3,93.8,96.3,5-10 hours,Sometimes,No,More than 90%,Very actively,Very Good,Sometimes,Slightly motivated,Very engaged,Always,Slightly effective,1
20,F,1,Security Guard,15000,Retail Salesperson,17000,92,92.0,95.5,92.3,95.5,93.2,91.7,78.6,88.7,95.5,96.1,90.7,94.4,Less than 5 hours,Often,No,More than 90%,Extremely actively,Fair,Often,Very motivated,Moderately engaged,Rarely,Moderately effective,1
18,M,2,Laundry Personnel,11500,Graphic Designer,20000,96.5,90.9,95.0,88.1,95.0,91.7,90.1,81.1,86.4,94.0,94.1,89.1,94.9,5-10 hours,Always,Yes,More than 90%,Not at all,Good,Always,Moderately motivated,Not engaged,Often,Very effective,1
19,M,1,Factory Worker,13000,Government Official,18000,97.5,92.8,94.5,96.2,94.5,94.8,88.0,87.4,87.6,94.0,94.9,93.7,94.8,5-10 hours,Sometimes,No,More than 90%,Slightly,Excellent,Often,Not motivated,Very engaged,Always,Not effective,1
20,F,5,Housewife,0,Street Vendor,10000,94,90.9,92.0,90.4,92.0,93.9,97.7,86.7,89.4,89.5,87.1,91.6,89.6,Less than 5 hours,Never,Yes,More than 90%,Moderately,Poor,Rarely,Extremely motivated,Extremely engaged,Sometimes,Slightly effective,1
18,M,0,Housewife,0,Construction Worker,17000,91,90.1,90.5,93.7,90.5,90.0,85.1,89.4,86.9,88.0,94.6,90.2,92.4,5-10 hours,Sometimes,No,More than 90%,Very actively,Good,Sometimes,Very motivated,Slightly engaged,Often,Extremely effective,1
19,M,1,Government Official,20000,Mechanic,13000,89,90.6,92.0,94.2,92.0,85.5,94.1,89.6,92.8,88.0,89.5,85.8,93.0,Less than 5 hours,Rarely,Yes,More than 90%,Extremely actively,Fair,Always,Slightly motivated,Moderately engaged,Rarely,Very effective,1
20,M,2,Teacher,21000,Electrician,11000,90,93.8,95.0,94.5,95.0,92.5,90.5,93.4,93.4,94.5,92.3,95.1,95.5,5-10 hours,Often,No,More than 90%,Not at all,Very Good,Often,Moderately motivated,Very engaged,Always,Moderately effective,1
21,M,4,Housewife,0,Security Guard,16000,93,92.5,96.0,87.8,96.0,91.8,95.4,93.5,94.2,90.0,93.8,87.6,91.3,5-10 hours,Always,No,More than 90%,Moderately,Excellent,Sometimes,Not motivated,Not engaged,Sometimes,Extremely effective,1
19,F,0,Waitress,13500,Jeepney Driver,12000,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11-15 hours,Rarely,Yes,More than 90%,Slightly,Good,Always,Extremely motivated,Extremely engaged,Often,Not effective,0
18,F,1,Housewife,0,Tricycle Driver,8000,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Less than 5 hours,Never,No,71-90%,Very actively,Fair,Rarely,Slightly motivated,Slightly engaged,Rarely,Very effective,0
20,M,3,Sales Clerk,13000,Househusband,0,95,92.1,94.0,86.4,94.0,90.5,86.8,94.6,96.1,90.5,93.2,94.1,93.0,Less than 5 hours,Sometimes,No,More than 90%,Extremely actively,Very Good,Always,Very motivated,Moderately engaged,Always,Slightly effective,1
19,M,1,HR,22000,PUV Driver,14000,92,94.6,95.5,97.5,95.5,87.0,96.6,97.4,96.5,94.5,93.0,95.1,92.0,Less than 5 hours,Often,Yes,More than 90%,Not at all,Poor,Often,Moderately motivated,Very engaged,Sometimes,Moderately effective,1
22,M,0,Housewife,0,Factory Driver,10000,93,94.7,96.5,92.9,96.5,93.3,91.0,97.1,97.7,94.5,96.1,91.0,95.6,More than 20 hours,Always,No,More than 90%,Slightly,Good,Sometimes,Very motivated,Not engaged,Rarely,Extremely effective,1
18,F,1,Tailor,8500,Factory Worker,10000,94,93.9,94.5,91.1,94.5,96.4,93.6,96.2,98.2,94.5,93.6,85.1,95.0,5-10 hours,Sometimes,Yes,More than 90%,Moderately,Very Good,Always,Extremely motivated,Extremely engaged,Always,Very effective,1
20,M,2,Yaya,10000,Sales Associate,16000,89,94.3,96.5,86.9,96.5,98.8,95.8,97.3,98.5,92.5,92.8,91.0,91.2,11-15 hours,Never,No,More than 90%,Very actively,Fair,Often,Slightly motivated,Slightly engaged,Often,Not effective,1
21,M,4,Housewife,0,Customer Service Representative,18000,97,93.8,95.0,95.6,95.0,88.2,90.9,98.4,97.6,96.5,91.2,91.4,92.6,11-15 hours,Rarely,No,More than 90%,Extremely actively,Good,Rarely,Not motivated,Moderately engaged,Sometimes,Moderately effective,1
18,F,1,Housewife,0,Warehouse Staff,14000,95,91.1,95.6,85.5,95.6,96.9,88.2,78.0,90.5,88.2,97.2,96.5,90.3,11-15 hours,Never,No,More than 90%,Slightly,Poor,Sometimes,Very motivated,Not engaged,Always,Very effective,1
20,M,2,Factory Worker,17000,Call Center Agent,22000,90,85.5,89.2,94.0,89.2,89.1,95.5,87.9,73.2,95.5,76.1,75.4,75.8,5-10 hours,Always,Yes,71-90%,Very actively,Very Good,Often,Slightly motivated,Slightly engaged,Often,Not effective,0
19,F,1,Cashier,12000,Maintenance Worker,12000,91,91.5,96.7,91.3,96.7,94.8,93.6,89.2,88.2,93.6,92.7,82.2,88.1,5-10 hours,Often,Yes,More than 90%,Moderately,Good,Always,Extremely motivated,Moderately engaged,Sometimes,Extremely effective,1
21,F,5,Housewife,0,Delivery Rider,14000,92,88.8,87.4,93.8,87.4,87.2,86.8,94.1,94.9,86.8,73.4,88.6,96.5,Less than 5 hours,Sometimes,No,More than 90%,Moderately,Excellent,Sometimes,Very motivated,Extremely engaged,Rarely,Moderately effective,1
20,F,0,Teacher,22000,Janitor,8000,93,91.5,93.5,88.1,93.5,90.5,89.4,95.6,96.5,89.4,82.9,92.9,94.4,Less than 5 hours,Never,No,More than 90%,Extremely actively,Fair,Often,Not motivated,Very engaged,Always,Very effective,1
18,F,1,Housewife,0,Office Staff,16000,94,89.2,88.9,97.8,88.9,93.7,97.1,90.8,82.1,97.1,91.3,80.0,73.5,More than 20 hours,Rarely,No,More than 90%,Very actively,Very Good,Rarely,Moderately motivated,Not engaged,Often,Slightly effective,1
19,M,2,Sales Assistant,12000,Waiter,12000,97,88.2,97.8,86.4,97.8,85.5,94.9,91.7,91.6,94.9,75.2,73.3,81.3,5-10 hours,Sometimes,Yes,More than 90%,Not at all,Good,Always,Very motivated,Slightly engaged,Often,Slightly effective,0
20,M,4,Housewife,0,Retail Salesperson,14000,96.5,89.0,90.2,89.5,90.2,88.3,85.3,81.3,89.3,85.3,88.1,94.4,97.1,5-10 hours,Often,Yes,More than 90%,Slightly,Excellent,Often,Extremely motivated,Moderately engaged,Always,Not effective,1
18,M,0,Street Vendor,15000,Graphic Designer,19000,89,91.3,86.2,96.3,86.2,97.6,98.6,94.8,91.8,98.6,74.0,89.8,90.2,5-10 hours,Always,No,More than 90%,Moderately,Poor,Sometimes,Slightly motivated,Very engaged,Sometimes,Very effective,1
19,F,1,Housewife,0,Government Official,19000,90,89.1,94.0,87.7,94.0,95.2,90.7,76.5,94.0,90.7,85.6,84.2,87.8,11-15 hours,Never,No,More than 90%,Slightly,Fair,Rarely,Not motivated,Extremely engaged,Sometimes,Extremely effective,1
20,M,3,Security Guard,15000,Street Vendor,8000,91,89.7,92.1,93.2,92.1,86.8,92.4,95.1,73.6,92.4,86.4,88.8,94.0,Less than 5 hours,Rarely,No,71-90%,Very actively,Very Good,Sometimes,Very motivated,Not engaged,Often,Not effective,1
21,M,1,HR,23000,Construction Worker,13000,92,87.7,88.0,88.9,88.0,92.9,87.9,73.2,87.4,87.9,90.5,97.2,82.7,11-15 hours,Often,Yes,More than 90%,Extremely actively,Good,Always,Extremely motivated,Moderately engaged,Rarely,Very effective,0
19,M,0,Waitress,9000,Mechanic,18000,93,92.8,98.3,92.5,98.3,97.0,90.5,77.4,97.1,90.5,98.5,90.3,90.9,11-15 hours,Sometimes,Yes,More than 90%,Moderately,Excellent,Often,Moderately motivated,Very engaged,Always,Moderately effective,1
18,M,1,Laundry Personnel,9500,Electrician,14000,95,87.4,90.6,90.0,90.6,90.2,91.2,83.5,95.3,91.2,73.6,86.4,78.8,11-15 hours,Always,No,More than 90%,Slightly,Fair,Always,Very motivated,Slightly engaged,Often,Slightly effective,0
20,F,2,Housewife,0,Security Guard,15000,94,89.4,86.7,94.7,86.7,87.9,88.3,93.6,83.8,88.3,86.9,90.6,96.2,More than 20 hours,Rarely,No,More than 90%,Not at all,Very Good,Rarely,Not motivated,Extremely engaged,Sometimes,Extremely effective,1
19,M,4,Delivery Rider,10500,Jeepney Driver,11000,96,90.2,97.2,96.0,97.2,85.1,85.7,90.4,92.6,85.7,90.9,91.2,80.0,11-15 hours,Often,Yes,More than 90%,Moderately,Good,Sometimes,Slightly motivated,Moderately engaged,Always,Very effective,1
22,M,0,Housewife,0,Tricycle Driver,9000,97,88.1,85.9,89.9,85.9,93.9,95.0,97.5,93.2,95.0,80.5,78.9,73.9,11-15 hours,Never,No,More than 90%,Very actively,Poor,Always,Extremely motivated,Very engaged,Often,Moderately effective,0
18,M,1,Sales Clerk,12000,Househusband,0,89,89.3,94.5,92.2,94.5,88.8,94.7,89.5,76.8,94.7,96.0,73.7,86.9,16-20 hours,Rarely,No,More than 90%,Slightly,Excellent,Often,Moderately motivated,Extremely engaged,Rarely,Slightly effective,1
20,F,2,Housewife,0,PUV Driver,10000,90,86.1,88.7,87.4,88.7,89.8,86.2,84.9,81.2,86.2,89.2,80.1,84.6,5-10 hours,Always,No,71-90%,Extremely actively,Very Good,Always,Not motivated,Not engaged,Sometimes,Not effective,0
21,F,1,Government Official,19000,Factory Driver,13000,91,90.7,89.6,95.1,89.6,90.1,93.4,92.8,84.5,93.4,92.1,85.9,91.6,5-10 hours,Sometimes,Yes,More than 90%,Very actively,Fair,Rarely,Slightly motivated,Slightly engaged,Always,Moderately effective,1
19,M,5,Tailor,9000,Factory Worker,11000,92,89.6,93.8,85.8,93.8,95.6,96.8,80.6,97.5,96.8,74.8,76.3,93.8,5-10 hours,Often,No,More than 90%,Moderately,Good,Always,Very motivated,Moderately engaged,Often,Very effective,1
18,M,0,Yaya,9000,Sales Associate,15000,93,87.6,85.4,91.8,85.4,87.6,87.1,96.2,90.1,87.1,84.0,92.0,77.2,Less than 5 hours,Always,Yes,More than 90%,Not at all,Excellent,Sometimes,Very motivated,Very engaged,Sometimes,Not effective,0
20,M,1,Housewife,0,Customer Service Representative,20000,95,88.6,95.9,90.5,95.9,91.7,92.9,87.5,72.5,92.9,72.3,93.3,89.4,11-15 hours,Never,No,More than 90%,Slightly,Very Good,Sometimes,Not motivated,Slightly engaged,Always,Slightly effective,1
19,M,2,Factory Worker,11000,Plumber,12000,94,89.5,91.5,85.3,91.5,96.3,89.5,88.9,87.9,89.5,90.3,76.9,97.3,11-15 hours,Sometimes,Yes,More than 90%,Moderately,Good,Rarely,Extremely motivated,Extremely engaged,Often,Very effective,1
21,M,4,Housewife,0,Warehouse Staff,13000,96,93.4,92.4,96.5,92.4,98.1,88.7,88.1,97.8,88.7,94.8,97.5,92.1,Less than 5 hours,Rarely,No,More than 90%,Extremely actively,Fair,Often,Moderately motivated,Moderately engaged,Rarely,Extremely effective,1
20,F,0,Cashier,20000,Call Center Agent,20000,97,91.9,90.4,94.3,90.4,94.0,97.9,93.9,86.3,97.9,81.5,96.3,88.2,Less than 5 hours,Sometimes,No,More than 90%,Very actively,Excellent,Always,Very motivated,Not engaged,Sometimes,Moderately effective,1
18,M,1,Housewife,0,Maintenance Worker,14000,95,85.6,87.6,88.3,87.6,92.5,85.5,84.2,74.2,85.5,88.3,84.9,83.3,11-15 hours,Rarely,Yes,More than 90%,Moderately,Poor,Sometimes,Not motivated,Very engaged,Often,Slightly effective,0
19,F,3,Teacher,23000,Delivery Rider,13000,92,90.1,96.9,93.9,96.9,90.8,96.1,73.6,86.8,96.1,95.7,73.9,90.5,Less than 5 hours,Often,No,71-90%,Not at all,Good,Always,Extremely motivated,Slightly engaged,Always,Very effective,1
20,F,1,Housewife,0,Janitor,7000,90,89.1,93.9,97.2,93.9,88.9,90.9,93.5,75.6,90.9,96.8,81.8,76.4,16-20 hours,Always,No,More than 90%,Slightly,Fair,Rarely,Slightly motivated,Extremely engaged,Rarely,Not effective,1
18,F,0,Sales Assistant,18000,Office Staff,14000,93,89.9,98.1,91.6,98.1,85.4,89.9,82.4,92.1,89.9,78.9,98.7,84.0,More than 20 hours,Sometimes,Yes,71-90%,Very actively,Very Good,Always,Slightly motivated,Not engaged,Sometimes,Slightly effective,1
19,F,1,Housewife,0,Waiter,9000,94,90.6,88.8,92.8,88.8,95.5,86.5,96.7,98.6,86.5,93.9,86.5,81.8,11-15 hours,Never,No,More than 90%,Extremely actively,Excellent,Sometimes,Moderately motivated,Very engaged,Often,Extremely effective,1
20,M,2,Waitress,10000,Retail Salesperson,13000,96,87.8,86.5,87.8,86.5,91.0,87.8,83.8,93.8,87.8,73.8,90.8,96.7,5-10 hours,Often,Yes,More than 90%,Moderately,Poor,Often,Very motivated,Moderately engaged,Always,Moderately effective,0
21,M,4,Housewife,0,Graphic Designer,22000,97,88.4,91.1,96.1,91.1,98.3,98.2,87.2,73.8,98.2,84.5,78.5,75.6,Less than 5 hours,Rarely,No,More than 90%,Slightly,Very Good,Sometimes,Extremely motivated,Extremely engaged,Rarely,Very effective,0
19,M,0,Security Guard,15000,Government Official,20000,89,89.8,97.5,89.4,97.5,86.7,91.6,86.7,89.1,91.6,92.4,92.4,73.3,11-15 hours,Always,No,71-90%,Very actively,Good,Always,Not motivated,Moderately engaged,Sometimes,Extremely effective,1
18,M,1,Housewife,0,Street Vendor,10000,96.5,91.5,89.3,97.6,89.3,94.6,85.8,96.1,92.8,85.8,88.9,96.8,89.1,Less than 5 hours,Never,Yes,More than 90%,Not at all,Excellent,Rarely,Moderately motivated,Very engaged,Always,Not effective,1
20,M,2,Laundry Personnel,9000,Construction Worker,15000,91,90.8,95.8,86.7,95.8,92.2,93.2,92.5,80.4,93.2,96.1,94.9,78.3,5-10 hours,Sometimes,Yes,More than 90%,Extremely actively,Fair,Often,Very motivated,Slightly engaged,Often,Slightly effective,1
19,M,1,Housewife,0,Mechanic,16000,97.5,89.6,87.7,90.8,87.7,93.2,96.2,82.8,83.0,96.2,97.1,83.8,87.3,5-10 hours,Often,No,More than 90%,Slightly,Good,Always,Slightly motivated,Not engaged,Sometimes,Very effective,1
22,F,5,Street Vendor,13000,Electrician,12000,93,89.8,86.8,93.5,86.8,96.8,92.6,95.8,96.8,92.6,81.2,72.8,92.2,11-15 hours,Always,Yes,More than 90%,Moderately,Excellent,Sometimes,Extremely motivated,Moderately engaged,Rarely,Moderately effective,1
18,M,0,Housewife,0,Security Guard,13000,90,88.8,92.3,86.2,92.3,85.9,98.5,78.9,77.5,98.5,91.3,89.0,86.4,More than 20 hours,Rarely,Yes,More than 90%,Very actively,Very Good,Always,Very motivated,Very engaged,Often,Very effective,1
20,F,1,Government Official,21000,Jeepney Driver,14000,94,88.6,94.9,95.8,94.9,86.2,86.1,75.3,90.2,86.1,75.3,97.2,93.0,11-15 hours,Never,No,71-90%,Not at all,Good,Rarely,Not motivated,Extremely engaged,Always,Extremely effective,1
21,F,2,Housewife,0,Tricycle Driver,10000,92,87.4,90.1,85.1,90.1,89.5,94.0,90.2,82.9,94.0,75.9,94.6,75.1,5-10 hours,Always,Yes,More than 90%,Slightly,Excellent,Often,Slightly motivated,Slightly engaged,Sometimes,Not effective,0
19,F,4,Delivery Rider,14000,Househusband,0,95,90.9,97.4,98.5,97.4,90.6,91.7,81.7,88.8,91.7,98.9,72.4,90.8,5-10 hours,Rarely,No,More than 90%,Moderately,Poor,Sometimes,Moderately motivated,Not engaged,Often,Slightly effective,1
18,F,0,HR,20000,PUV Driver,11000,89,87.6,88.3,90.2,88.3,95.8,88.4,89.7,95.8,88.4,76.7,87.3,74.5,11-15 hours,Sometimes,No,More than 90%,Extremely actively,Fair,Always,Very motivated,Moderately engaged,Rarely,Moderately effective,0
20,F,1,Housewife,0,Factory Driver,12000,96,89.5,89.9,98.1,89.9,87.3,89.2,79.8,91.0,89.2,83.6,96.0,90.1,5-10 hours,Often,No,More than 90%,Very actively,Very Good,Rarely,Not motivated,Very engaged,Always,Extremely effective,1
19,M,3,Housewife,0,Factory Worker,12000,97,87.1,93.2,88.6,93.2,88.7,93.8,77.1,77.9,93.8,87.2,92.1,72.9,Less than 5 hours,Never,Yes,More than 90%,Slightly,Good,Always,Extremely motivated,Extremely engaged,Sometimes,Very effective,0
21,M,1,Housewife,0,Sales Associate,14000,91,89.9,95.1,85.9,95.1,92.8,97.3,90.3,84.9,97.3,81.4,87.6,81.0,Less than 5 hours,Rarely,No,More than 90%,Moderately,Excellent,Sometimes,Moderately motivated,Slightly engaged,Often,Not effective,1
20,F,0,Yaya,7000,Customer Service Representative,18000,96.5,88.8,86.1,97.5,86.1,97.7,90.3,94.3,76.0,90.3,85.8,81.0,91.7,5-10 hours,Sometimes,No,71-90%,Extremely actively,Very Good,Often,Very motivated,Not engaged,Always,Slightly effective,1
18,F,1,Sales Assistant,9000,Plumber,14000,94,89.7,90.9,88.0,90.9,91.2,87.6,93.4,86.5,87.6,90.2,98.1,82.2,11-15 hours,Often,Yes,More than 90%,Not at all,Good,Always,Slightly motivated,Moderately engaged,Rarely,Moderately effective,1
19,F,2,Cashier,11000,Warehouse Staff,12000,95,90.0,87.2,95.2,87.2,88.1,85.9,95.2,96.2,85.9,94.0,76.6,98.0,More than 20 hours,Always,No,More than 90%,Very actively,Fair,Rarely,Extremely motivated,Very engaged,Sometimes,Very effective,1
20,F,4,Housewife,0,Call Center Agent,23000,90,87.6,98.7,92.1,98.7,93.6,92.8,74.9,73.7,92.8,77.5,85.0,84.2,11-15 hours,Often,Yes,More than 90%,Slightly,Excellent,Often,Not motivated,Slightly engaged,Always,Slightly effective,0
18,F,0,Factory Worker,9500,Maintenance Worker,15000,89,89.8,92.7,89.6,92.7,90.4,86.6,87.3,86.7,86.6,97.4,84.3,93.0,16-20 hours,Never,No,More than 90%,Moderately,Poor,Sometimes,Moderately motivated,Extremely engaged,Often,Not effective,1
19,M,1,Government Official,20000,Delivery Rider,12000,97,91.3,91.8,90.3,91.8,98.4,94.8,97.2,92.3,94.8,82.2,75.8,95.1,11-15 hours,Always,Yes,More than 90%,Extremely actively,Fair,Always,Very motivated,Very engaged,Rarely,Very effective,1
20,M,2,Waitress,8500,Janitor,10000,93,89.0,85.3,91.1,85.3,89.3,95.2,88.5,93.9,95.2,90.5,86.7,77.8,11-15 hours,Rarely,No,More than 90%,Very actively,Good,Often,Extremely motivated,Not engaged,Sometimes,Slightly effective,1
21,M,1,Housewife,0,Office Staff,16000,92,91.1,97.0,87.2,97.0,94.9,88.8,84.6,75.3,88.8,94.7,97.3,96.6,5-10 hours,Sometimes,No,71-90%,Not at all,Very Good,Always,Not motivated,Moderately engaged,Often,Moderately effective,1
19,M,5,Security Guard,12000,Waiter,10000,91,87.3,89.5,86.5,89.5,85.8,93.1,84.3,96.3,93.1,72.8,72.3,97.6,Less than 5 hours,Never,Yes,More than 90%,Slightly,Good,Rarely,Slightly motivated,Extremely engaged,Always,Extremely effective,0
18,F,0,Laundry Personnel,8000,Retail Salesperson,15000,96,86.7,95.0,93.6,95.0,96.4,87.5,80.1,82.2,87.5,78.1,85.6,72.8,Less than 5 hours,Sometimes,No,More than 90%,Moderately,Excellent,Often,Very motivated,Slightly engaged,Rarely,Very effective,0
20,M,1,Delivery Rider,13500,Graphic Designer,19000,95,90.4,88.5,94.4,88.5,87.7,96.6,97.8,95.6,96.6,86.1,89.2,73.6,5-10 hours,Always,No,More than 90%,Extremely actively,Very Good,Always,Moderately motivated,Very engaged,Sometimes,Moderately effective,1
19,M,2,Tailor,9500,Government Official,17000,90,87.0,94.6,86.0,94.6,92.1,90.1,82.6,74.1,90.1,75.8,93.6,83.5,Less than 5 hours,Often,No,More than 90%,Very actively,Fair,Rarely,Extremely motivated,Moderately engaged,Often,Not effective,0
22,M,4,Housewife,0,Street Vendor,7000,97.5,88.5,96.0,92.9,96.0,93.5,89.3,85.4,89.0,89.3,73.8,90.1,78.7,5-10 hours,Never,Yes,More than 90%,Not at all,Poor,Sometimes,Not motivated,Not engaged,Always,Very effective,1
18,F,0,HR,18000,Construction Worker,14000,96,87.3,91.2,87.9,91.2,90.9,91.5,79.1,97.2,91.5,73.3,77.5,88.9,11-15 hours,Rarely,No,More than 90%,Moderately,Excellent,Always,Very motivated,Very engaged,Sometimes,Slightly effective,0
20,F,1,Street Vendor,15000,Mechanic,13000,93,92.3,90.5,98.0,90.5,95.1,97.6,91.2,93.5,97.6,91.8,72.9,96.9,5-10 hours,Always,Yes,More than 90%,Slightly,Good,Often,Slightly motivated,Extremely engaged,Rarely,Not effective,1
21,M,3,Housewife,0,Electrician,13000,89,84.7,93.1,85.7,93.1,88.2,85.4,78.6,80.8,85.4,85.9,73.6,81.5,5-10 hours,Sometimes,Yes,More than 90%,Very actively,Very Good,Rarely,Extremely motivated,Slightly engaged,Often,Slightly effective,0
